,title,Unnamed: 0,Unnamed: 0.1,platform,score,genre,release_year,Dreamcast,"Game Boy (Color, Advance)",GameCube,Mobile,"Nintendo (DS, 3DS, DSi)",Nintendo 64,PC,"PlayStation (1, 2 ,3, 4)","PlayStation (Portable, Vita)",Wii (U),"Xbox (360, One)",iPad,Action,Adventure,Board,Card,Educational,Fighting,Hunting,Music,Party,Platformer,Puzzle,RPG,Racing,Shooter,Simulation,Sports,Strategy
9151,Spy Fiction,17801,6048,"PlayStation (1, 2 ,3, 4)","(7, 8]",Adventure,2004,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,Spy Fox in Dry Cereal,10508,11443,Wii (U),"(5, 6]",Adventure,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,Spy Games: Elevator Mission,9811,10649,Wii (U),"(2, 3]",Shooter,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9154,Spy Hunter / Moon Patrol,1488,1663,"Game Boy (Color, Advance)","(5, 6]",Action,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,Spy Hunter [2004],6090,6574,Mobile,"(7, 8]",Action,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,Spy Mouse,18912,16070,Mobile,"(6, 7]",Puzzle,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9157,Spy vs. Spy,6310,6803,"Xbox (360, One)","(7, 8]",Action,2005,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,SpyHunter,17444,3802,"Xbox (360, One)","(8, 9]",Racing,2002,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9159,SpyHunter 2,17682,5389,"Xbox (360, One)","(6, 7]",Racing,2003,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9160,SpyHunter: Nowhere to Run,18120,8343,"Xbox (360, One)","(5, 6]",Racing,2006,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9161,Spyborgs,12350,13482,Wii (U),"(7, 8]",Adventure,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,Spyglass Board Games,8896,9607,"Xbox (360, One)","(4, 5]",Board,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,Spyro 2: Ripto's Rage,1535,1711,"PlayStation (1, 2 ,3, 4)","(8, 9]",Platformer,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9164,Spyro Orange: The Cortex Conspiracy,5408,5826,"Game Boy (Color, Advance)","(6, 7]",Platformer,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9165,Spyro the Dragon,9500,10284,"PlayStation (Portable, Vita)","(8, 9]",Platformer,2007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9166,Spyro the Dragon: Attack of the Rhynocs,4938,5325,"Game Boy (Color, Advance)","(7, 8]",Action,2003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9167,Spyro the Dragon: Season of Flame,3895,4227,"Game Boy (Color, Advance)","(8, 9]",Action,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,Spyro the Dragon: Season of Ice,3178,3455,"Game Boy (Color, Advance)","(7, 8]",Action,2001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,Spyro: A Hero's Tail,5822,6273,"Xbox (360, One)","(6, 7]",Platformer,2004,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9170,Spyro: Enter The Dragonfly,3977,4310,"PlayStation (1, 2 ,3, 4)","(5, 6]",Platformer,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9171,Spyro: Enter the Dragonfly,4050,4386,GameCube,"(5, 6]",Platformer,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9172,Spyro: Ripto Quest,5846,6300,Mobile,"(7, 8]",Action,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9173,Spyro: Shadow Legacy,6763,7291,"Nintendo (DS, 3DS, DSi)","(3, 4]",RPG,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9174,Spyro: Year of the Dragon,2344,2589,"PlayStation (1, 2 ,3, 4)","(9, 10]",Platformer,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9175,Squad Assault: Second Wave,7128,7684,PC,"(6, 7]",Strategy,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9176,Squad Assault: West Front,5321,5735,PC,"(7, 8]",Strategy,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9177,Squareball,12238,13364,Mobile,"(8, 9]",Platformer,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9178,Squareville Wasabi,4502,4860,Mobile,"(6, 7]",Puzzle,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9179,Squeeballs Party,12690,13861,Wii (U),"(5, 6]",Party,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9180,Stacked Cheerleaders,9554,10343,Mobile,"(4, 5]",Puzzle,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9181,Stacked with Daniel Negreanu,7804,8380,"Xbox (360, One)","(4, 5]",Card,2006,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9182,Stacking,14231,15483,"Xbox (360, One)","(8, 9]",Puzzle,2011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9183,Stake: Fortune Fighters,4477,4834,"Xbox (360, One)","(2, 3]",Fighting,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9184,Stalin vs. Martians,11797,12884,PC,"(1, 2]",Strategy,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9185,Star Battalion,13728,14950,Mobile,"(6, 7]",Shooter,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9186,Star Command,15701,17039,Mobile,"(6, 7]",Simulation,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9187,Star Defense,11875,12967,Mobile,"(8, 9]",Strategy,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9188,Star Force,11699,12776,Wii (U),"(5, 6]",Shooter,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9189,Star Fox 64,8546,9202,Wii (U),"(8, 9]",Simulation,2007,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9190,Star Fox 64 3D,14790,16069,"Nintendo (DS, 3DS, DSi)","(8, 9]",Simulation,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9191,Star Fox Adventures,3775,4102,GameCube,"(8, 9]",Adventure,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,Star Fox Assault,6126,6612,GameCube,"(6, 7]",Shooter,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9193,Star Fox Command,7638,8212,"Nintendo (DS, 3DS, DSi)","(7, 8]",Simulation,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9194,Star Fox Guard,17024,18477,Wii (U),"(7, 8]",Action,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,Star Fox Zero,17023,18476,Wii (U),"(7, 8]",Simulation,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9196,Star Gladiator Episode 1: Final Crusade,417,446,"PlayStation (1, 2 ,3, 4)","(7, 8]",Fighting,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9197,Star Monkey,3000,3276,PC,"(7, 8]",Action,2001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,Star Ocean: First Departure,10778,11743,"PlayStation (Portable, Vita)","(7, 8]",RPG,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9199,Star Ocean: Integrity and Faithlessness,17161,18622,"PlayStation (1, 2 ,3, 4)","(5, 6]",RPG,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9200,Star Ocean: Second Evolution,11332,12370,"PlayStation (Portable, Vita)","(7, 8]",RPG,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9201,Star Ocean: The Last Hope,11504,12562,"Xbox (360, One)","(7, 8]",RPG,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9202,Star Ocean: The Last Hope International,13027,14213,"PlayStation (1, 2 ,3, 4)","(8, 9]",RPG,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9203,Star Ocean: The Second Story,17275,1298,"PlayStation (1, 2 ,3, 4)","(8, 9]",RPG,1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9204,Star Ocean: Till the End of Time,17785,5943,"PlayStation (1, 2 ,3, 4)","(8, 9]",RPG,2004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9205,Star Parodier,10356,11271,Wii (U),"(7, 8]",Shooter,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9206,Star Soldier,8891,9601,Wii (U),"(4, 5]",Shooter,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9207,Star Soldier (Famicom Mini Series),5307,5720,"Game Boy (Color, Advance)","(3, 4]",Action,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,Star Soldier R,10053,10926,Wii (U),"(5, 6]",Shooter,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9209,Star Soldier: Vanishing Earth,1020,1075,Nintendo 64,"(4, 5]",Action,1999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,Star Trek,11827,12916,Mobile,"(5, 6]",Action,2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9211,Star Trek Online,13052,14239,PC,"(6, 7]",RPG,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9212,Star Trek: Armada,1919,2124,PC,"(5, 6]",Strategy,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9213,Star Trek: Armada II,3228,3506,PC,"(7, 8]",Action,2001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,Star Trek: Away Team,2867,3137,PC,"(6, 7]",Strategy,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9215,Star Trek: Bridge Commander,3418,3701,PC,"(8, 9]",Simulation,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9216,Star Trek: ConQuest Online,2090,2309,PC,"(7, 8]",Strategy,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9217,Star Trek: Conquest,9555,10344,Wii (U),"(7, 8]",Simulation,2007,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9218,Star Trek: D-A-C,12720,13894,"Xbox (360, One)","(6, 7]",Shooter,2009,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9219,Star Trek: Deep Space Nine: Dominion Wars,2921,3195,PC,"(5, 6]",Strategy,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9220,Star Trek: Deep Space Nine: The Fallen,2560,2817,PC,"(7, 8]",Action,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Star Trek: Elite Force II,4546,4909,PC,"(8, 9]",Shooter,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9222,Star Trek: Encounters,7776,8352,"PlayStation (1, 2 ,3, 4)","(4, 5]",Shooter,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9223,Star Trek: Hidden Evil,1580,1761,PC,"(3, 4]",Adventure,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Star Trek: Invasion,2283,2524,"PlayStation (1, 2 ,3, 4)","(7, 8]",Simulation,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9225,Star Trek: Klingon Academy,2087,2306,PC,"(7, 8]",Action,2000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,Star Trek: Legacy,18176,8798,"Xbox (360, One)","(6, 7]",Simulation,2006,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9227,Star Trek: New Worlds,2241,2476,PC,"(6, 7]",Strategy,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9228,Star Trek: Shattered Universe,5455,5874,"Xbox (360, One)","(3, 4]",Shooter,2004,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9229,Star Trek: Starfleet Command,1323,1484,PC,"(8, 9]",Strategy,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9230,Star Trek: Starfleet Command III,4067,4403,PC,"(8, 9]",Strategy,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9231,Star Trek: Starfleet Command Volume II: Empires at War,2632,2891,PC,"(8, 9]",Strategy,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9232,Star Trek: Starfleet Command: Orion Pirates,2933,3208,PC,"(7, 8]",Strategy,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9233,Star Trek: Tactical Assault,7993,8578,"PlayStation (Portable, Vita)","(6, 7]",Simulation,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9234,Star Trek: The Birds of Prey,6006,6481,Mobile,"(8, 9]",Shooter,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9235,Star Trek: The Cold Enemy,6057,6536,Mobile,"(6, 7]",Action,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,Star Trek: The Game,15653,16991,"Xbox (360, One)","(4, 5]",Action,2013,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9237,Star Trek: The Next Generation: Birth of the Federation,1188,1252,PC,"(5, 6]",Strategy,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9238,Star Trek: The Next Generation: Klingon Honor Guard,851,897,PC,"(6, 7]",Shooter,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9239,Star Trek: Voyager: Elite Force,3303,3581,"PlayStation (1, 2 ,3, 4)","(8, 9]",Shooter,2001,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9240,Star Trek: Voyager: Elite Force -- Expansion Pack,2813,3081,PC,"(6, 7]",Shooter,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9241,Star Trigon,10630,11581,Mobile,"(6, 7]",Puzzle,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9242,Star Wars Arcade: Falcon Gunner,14019,15259,Mobile,"(6, 7]",Shooter,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9243,Star Wars Battlefront,16805,18253,"Xbox (360, One)","(7, 8]",Shooter,2015,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9244,Star Wars Battlefront II,6839,7373,"Xbox (360, One)","(7, 8]",Shooter,2005,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9245,Star Wars Battlefront Mobile,6707,7230,Mobile,"(8, 9]",Shooter,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9246,Star Wars Battlefront [2004],5618,6060,"Xbox (360, One)","(8, 9]",Shooter,2004,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9247,Star Wars Battlefront: Elite Squadron,12619,13782,"PlayStation (Portable, Vita)","(6, 7]",Action,2009,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,Star Wars Battlefront: Renegade Squadron,9125,9863,"PlayStation (Portable, Vita)","(7, 8]",Shooter,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9249,Star Wars Bounty Hunter,17528,4516,"PlayStation (1, 2 ,3, 4)","(8, 9]",Adventure,2002,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250,Star Wars Cantina,13175,14369,Mobile,"(4, 5]",Strategy,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9251,Star Wars Demolition,17350,2696,"PlayStation (1, 2 ,3, 4)","(7, 8]",Racing,2000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9252,Star Wars Galactic Battlegrounds,3212,3489,PC,"(7, 8]",Strategy,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9253,Star Wars Galactic Battlegrounds: The Clone Campaigns,3540,3830,PC,"(7, 8]",Strategy,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9254,Star Wars Galaxies: An Empire Divided,4582,4946,PC,"(7, 8]",RPG,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9255,Star Wars Galaxies: Jump to Lightspeed,5791,6239,PC,"(7, 8]",RPG,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9256,Star Wars Galaxies: Rage of the Wookiees,6372,6870,PC,"(7, 8]",RPG,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9257,Star Wars Galaxies: Starter Kit,7027,7576,PC,"(7, 8]",RPG,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9258,Star Wars Galaxies: Trials of Obi-Wan,6995,7540,PC,"(7, 8]",RPG,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9259,Star Wars Jedi Knight II: Jedi Outcast,4016,4352,"Xbox (360, One)","(8, 9]",Action,2002,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,Star Wars Jedi Knight: Jedi Academy,5024,5414,"Xbox (360, One)","(8, 9]",Shooter,2003,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9261,Star Wars Jedi Starfighter,3514,3803,"Xbox (360, One)","(8, 9]",Simulation,2002,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9262,Star Wars Knights of the Old Republic,15618,16955,iPad,"(9, 10]",RPG,2013,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9263,Star Wars Knights of the Old Republic II: The Sith Lords,6102,6586,"Xbox (360, One)","(9, 10]",RPG,2005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9264,Star Wars Lightsaber Combat,6463,6964,Mobile,"(5, 6]",Fighting,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9265,Star Wars Racer Revenge,3406,3689,"PlayStation (1, 2 ,3, 4)","(8, 9]",Racing,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9266,Star Wars Republic Commando,6076,6558,"Xbox (360, One)","(8, 9]",Shooter,2005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9267,Star Wars Rogue Squadron II: Rogue Leader,3175,3452,GameCube,"(9, 10]",Simulation,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9268,Star Wars Rogue Squadron III: Rebel Strike,4805,5187,GameCube,"(8, 9]",Shooter,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9269,Star Wars Starfighter,3399,3682,"PlayStation (1, 2 ,3, 4)","(8, 9]",Simulation,2002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9270,Star Wars Starfighter: Special Edition,3322,3601,"Xbox (360, One)","(7, 8]",Simulation,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9271,Star Wars Trilogy: Apprentice of the Force,5686,6130,"Game Boy (Color, Advance)","(6, 7]",Action,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9272,Star Wars: Battle Above Coruscant,6471,6972,Mobile,"(7, 8]",Shooter,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9273,Star Wars: Battle for Naboo,2793,3061,PC,"(8, 9]",Simulation,2001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9274,Star Wars: Dark Forces,540,575,"PlayStation (1, 2 ,3, 4)","(4, 5]",Action,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,Star Wars: Death Star Assault 3D,7524,8095,Mobile,"(7, 8]",Shooter,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9276,Star Wars: Empire at War,7147,7703,PC,"(7, 8]",Strategy,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9277,Star Wars: Empire at War -- Forces of Corruption,7961,8545,PC,"(8, 9]",Strategy,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9278,Star Wars: Episode I: Jedi Power Battles,2208,2439,"PlayStation (1, 2 ,3, 4)","(6, 7]",Action,2000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9279,Star Wars: Episode I: Obi-Wan's Adventures,17359,2917,"Game Boy (Color, Advance)","(4, 5]",Adventure,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,Star Wars: Episode I: Racer,1904,2108,PC,"(7, 8]",Racing,2000,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
